X,Y,XERR,YERR,YMODEL
0.5182999969,0.2527500411,0.007300019264,0.06544666428,0.1160349376
0.5329000056,0.2216525524,0.007299989462,0.06230614983,0.1161649198
0.5474999845,0.1478691594,0.007299989462,0.06286723765,0.1165023514
0.5620999932,0.2471160456,0.007300019264,0.06099111179,0.1180880424
0.576700002,0.179699787,0.007299989462,0.06123440046,0.1213703389
0.5912999809,0.2699714433,0.007299989462,0.0630391407,0.1259682641
0.6058999896,0.3347772309,0.007300019264,0.06603248697,0.1309008437
0.6204999983,0.2124694176,0.007299989462,0.06033992449,0.1352849816
0.6351000071,0.2534821451,0.007300019264,0.06065796316,0.1385944121
0.6497000158,0.1486012664,0.007299989462,0.05786542378,0.1411355918
0.6642999947,0.2716425534,0.007299989462,0.05885527519,0.1433898261
0.6789000034,0.1674920631,0.007300019264,0.05028945415,0.1456399677
0.6935000122,0.1221977613,0.007299989462,0.05845190354,0.1479452439
0.7080999911,0.21789654,0.007299989462,0.05921559318,0.150318967
0.7226999998,0.0736716735,0.007300019264,0.05125379855,0.1527202053
0.7373000085,0.1465163641,0.007299989462,0.04962708529,0.1551118819
0.7518999875,0.169370753,0.007299989462,0.05212326509,0.157396668
0.7664999962,0.1377464592,0.007300019264,0.06014331017,0.159521246
0.7811000049,0.1146857366,0.007299989462,0.05162833877,0.1614440195
0.7956999838,0.1794928909,0.007299989462,0.0552437964,0.1631622285
0.8102999926,0.2132006542,0.007300019264,0.05510897739,0.1647188063
0.8249000013,0.1412961378,0.007299989462,0.05740245957,0.1661891481
0.83950001,0.0873428718,0.007300019264,0.05137887806,0.1676394695
0.8541000187,0.1632115236,0.007299989462,0.05878041406,0.169155497
0.8686999977,0.2004692736,0.007299989462,0.05583976446,0.1708055737
0.8833000064,0.1219903672,0.007300019264,0.05214238265,0.1726436702
0.8979000151,0.1248078745,0.007299989462,0.05477707223,0.1747921412
0.912499994,0.1770896738,0.007299989462,0.06454261527,0.1773165599
0.9271000028,0.1785531589,0.007300019264,0.0543871348,0.1802126463
0.9417000115,0.2369949166,0.007299989462,0.05817992621,0.1834371419
0.9562999904,0.2469101583,0.007299989462,0.05497427882,0.1869173573
0.9708999991,0.1439056635,0.007300019264,0.05365558194,0.1905896543
0.9855000079,0.2132015246,0.007299989462,0.05510920238,0.1943338787
1.000100017,0.1429666642,0.007300019264,0.05277338138,0.1978738357
1.014699996,0.1648833068,0.00729995966,0.05426943229,0.2008071103
1.029299974,0.2433600486,0.007300019264,0.0578303463,0.2025333055
1.043900013,0.1354546702,0.007300019264,0.04509873892,0.2025707959
1.058499992,0.1429678316,0.00729995966,0.05277381228,0.2006432322
1.073099971,0.1448446627,0.007300019264,0.0545235102,0.1967651399
1.087700009,0.138271668,0.007300019264,0.04812038368,0.191240915
1.102299988,0.1238693771,0.00729995966,0.05391343911,0.1846387106
1.116899967,0.09725807308,0.007300019264,0.04771854557,0.1776438641
1.131500006,0.1811632614,0.007300019264,0.05041692616,0.1708966311
1.146099985,0.1264795009,0.00729995966,0.04990549202,0.164816723
1.160699964,0.146515766,0.007300019264,0.04962688269,0.1596133291
1.175300002,0.1556988633,0.007300019264,0.05199976284,0.1553224181
1.189899981,0.1519441069,0.00729995966,0.04825398009,0.1518242886
1.20449996,0.1436987682,0.007300019264,0.04670280946,0.1489487761
1.219099998,0.09444107532,0.007300019264,0.04466972708,0.1465192895
1.233700037,0.1281495714,0.007300019264,0.044503166,0.1444235772
1.248300016,0.1290896247,0.00729995966,0.04554621116,0.1425958706
1.262899995,0.05718347745,0.007300019264,0.0482953367,0.1410126123
1.277500033,0.1837733639,0.007300019264,0.04610609998,0.1396762014
1.299400032,0.1030516461,0.01459997892,0.03033741107,0.1381795383
1.32130003,0.1201123687,0.007300019264,0.05030948903,0.1371661815
1.343200028,0.07299557663,0.01459997892,0.03067777964,0.1364761961
1.365100026,0.1300275699,0.007300019264,0.04656517118,0.1355776807
1.379700005,0.1463100654,0.00729995966,0.04201294143,0.134547935
1.394299984,0.1175022661,0.007300019264,0.05428755543,0.1330456239
1.416199982,0.1597181167,0.01459997892,0.03484780277,0.1298689497
1.43809998,0.1290885707,0.007300019264,0.04554583928,0.1259351048
1.452700019,0.1712480601,0.007300019264,0.05389430362,0.1230064633
1.474600017,0.08160576181,0.01459997892,0.02939020703,0.1184903524
1.503799975,0.06214133178,0.01459997892,0.03279552066,0.1126001416
1.532999992,0.04377488353,0.01460003853,0.02888580176,0.1069852622
1.554899991,0.1345167693,0.00729995966,0.0440458425,0.1029730946
1.576799989,0.09986817559,0.01460003853,0.03050381618,0.09928010338
1.606000006,0.08384982148,0.01459997892,0.02840257298,0.09499159861
1.627900004,0.1646750653,0.007300019264,0.04740626672,0.09229264968
1.649800003,0.06391588991,0.01459997892,0.03154354044,0.09007753673
1.671700001,0.1201123687,0.007300019264,0.05030948903,0.08820368967
1.686300039,0.06897667724,0.007300019264,0.04644882571,0.08714465131
1.700900018,0.1281506178,0.00729995966,0.04450352937,0.08620257902
1.715499997,0.1036241726,0.007300019264,0.04729199053,0.08535053162
1.730100036,0.1163563716,0.007300019264,0.04642712485,0.08456699335
1.744700015,0.09819787412,0.00729995966,0.04869281261,0.08383926536
1.759299994,0.1566378625,0.007300019264,0.05289486768,0.08314956212
1.773900032,0.1901394634,0.007300019264,0.04566448546,0.08247448886
1.788500011,0.1135403009,0.00729995966,0.04328779791,0.08175726399
1.810400009,0.09986817559,0.01460003853,0.03050381618,0.08035672168
1.832300007,0.1656154168,0.00729995966,0.04838681689,0.07833729646
1.846899986,0.1500648678,0.007300019264,0.04626689085,0.07642676421
1.868799984,0.06156838219,0.01459997892,0.02962481006,0.07272656276
