SPEC_PATH,EXPOSURE,COUNT_RATE,COUNT_RATE_ERR,Lx_0.5_2.0,Lx_0.5_2.0-,Lx_0.5_2.0+,Lx_0.01_100.0,Lx_0.01_100.0-,Lx_0.01_100.0+
/mnt/ufs18/rs-033/mc2/OVI_groups/notebooks/lum_temp_rad_pipeline/chandra_spec/r2500_froztemp/J215504.8-093520_obsid2957_grp.pi,9382.28125,0.1154874408,0.003938167328,0.08504096622,0.0021640928848697624,0.002841576736878205,0.1826935838,0.01207361107450883,0.012268751669411904
/mnt/ufs18/rs-033/mc2/OVI_groups/notebooks/lum_temp_rad_pipeline/chandra_spec/r2500_froztemp/J215504.8-093520_obsid2958_grp.pi,9376.049805,0.1291433339,0.004453090501,0.09160094302,0.0023820441872255678,0.00369530765983379,0.1967863878,0.016083108914633056,0.014737942235423115

