X,Y,XERR,YERR,YMODEL
0.5475000143,0.07669781574,0.02189999819,0.01638051421,0.06639253055
0.5839999914,0.1114489334,0.01459997892,0.02362938925,0.07045346055
0.6131999791,0.1093212572,0.01460000873,0.02262494997,0.07553102573
0.6423999965,0.08088155097,0.01460000873,0.01971633195,0.07903422016
0.671600014,0.08526692722,0.01460000873,0.02003787952,0.08128129294
0.7008000016,0.07358143933,0.01459997892,0.01902861825,0.08345430951
0.7299999893,0.1451656083,0.01460000873,0.02444553848,0.08582800492
0.7592000067,0.07507787556,0.01460000873,0.01857361781,0.08821395084
0.7883999944,0.08455795025,0.01459997892,0.01964770707,0.09041749172
0.817599982,0.1254444631,0.01460000873,0.02306617099,0.09261537298
0.8540999889,0.1142664635,0.02189999819,0.01791785835,0.09578651195
0.8905999959,0.09700475683,0.01460000873,0.02022111838,0.0998936775
0.9198000133,0.09259328482,0.01460000873,0.02030116112,0.104453132
0.949000001,0.09774020168,0.01459997892,0.02020778835,0.1100367327
0.9708999991,0.166330809,0.007300019264,0.03682561346,0.1144431891
0.9928000271,0.1327447249,0.01460000873,0.02363673319,0.1182951806
1.022000015,0.1145203999,0.01459997892,0.02181864882,0.1215017284
1.043900013,0.1897020375,0.007300019264,0.03890815195,0.1215805113
1.065800011,0.1203762787,0.01459997892,0.02208518016,0.1186547029
1.094999969,0.08605453974,0.01459997892,0.01920741439,0.1111129234
1.124199986,0.1028604138,0.01460003853,0.02050837902,0.1015006276
1.160700023,0.05050732062,0.02189999819,0.01293560072,0.09113277398
1.1972,0.08458404607,0.01459997892,0.01923553855,0.08425155951
1.233699977,0.05633709575,0.02189999819,0.01363140417,0.08047793996
1.270200014,0.08387455262,0.01460003853,0.01882862679,0.07814891679
1.306700051,0.05490139845,0.02189999819,0.01312593873,0.07683763103
1.350500047,0.06122133747,0.02189999819,0.01380345683,0.07585219648
1.394300044,0.05395586504,0.02189999819,0.0125906749,0.07386552179
1.43810004,0.06223645962,0.02189999819,0.01325930635,0.0696863104
1.481900036,0.06608818201,0.02189999819,0.01422598005,0.06432169802
1.532999992,0.04007323461,0.02919995785,0.009865038273,0.05839952529
1.591399968,0.05104964133,0.02920001745,0.01045421323,0.05273835111
1.642499983,0.0568794512,0.02189999819,0.01281430364,0.0489685768
1.693599999,0.03055410709,0.02920001745,0.009424043809,0.04651779424
1.744700015,0.05245057899,0.02189999819,0.01317161989,0.04502447363
1.79580003,0.03457186068,0.02920001745,0.00976417857,0.04374438775
1.846900046,0.05736961509,0.02189999819,0.0128049255,0.04104349894
1.905300021,0.03409637434,0.03649997711,0.008173557586,0.03514417831
1.985600054,0.02233004376,0.04380005598,0.00624433293,0.02711252551
2.058600068,0.03897036436,0.02919995785,0.009885566299,0.0205960622
2.146200061,0.01066872231,0.0584000349,0.005005108752,0.01510723224
2.241100073,0.02738430055,0.03649997711,0.00748166192,0.01355761016
2.328700066,0.02164598613,0.05110001564,0.005543826726,0.013513819

