X,Y,XERR,YERR,YMODEL
0.5328999758,0.01532675264,0.02189999819,0.008609284403,0.001590194966
0.5766999722,0.001937529475,0.02189999819,0.008074976898,0.001762785856
0.6204999983,-0.004373443584,0.02190002799,0.009164619197,0.002296473455
0.671600014,-0.00371893754,0.02919998765,0.006479165883,0.003396286934
0.7226999998,0.01086367825,0.02189999819,0.008434943346,0.004991392802
0.7664999962,-0.000220866199,0.02189999819,0.008055402859,0.007553414566
0.8030000031,0.01497895982,0.01460000873,0.01133547327,0.01084419185
0.8322000206,0.03396565884,0.01460000873,0.01105555287,0.01432510414
0.8687000275,0.01358928112,0.02189999819,0.007964405232,0.01908865544
0.9052000046,0.02060337428,0.01459997892,0.01216498752,0.02174764442
0.9343999922,0.006143883543,0.01460000873,0.01214174714,0.02095378262
0.9708999991,0.01042482913,0.02189999819,0.008008006202,0.01798703337
1.014699996,0.01646116703,0.02189999819,0.007619400728,0.01370260423
1.058499992,0.006967811057,0.02189999819,0.007755288863,0.01068667012
1.109600008,0.009656836594,0.02920001745,0.006235557759,0.009816724928
1.160700023,0.009126206731,0.02189999819,0.007775618434,0.01010708206
1.20450002,0.01287579089,0.02189999819,0.008314082669,0.01031137943
1.248300016,0.01746722335,0.02189999819,0.007552689465,0.01043885689
1.299400032,0.01504834087,0.02920001745,0.006017733472,0.01000916796
1.350500047,0.02782035259,0.02189999819,0.007183432024,0.008640241305
1.401600003,0.003071948042,0.02919995785,0.006070885964,0.007507517864
1.452699959,0.01199809264,0.02189999819,0.007421843355,0.006840292468
1.496499956,0.0005105490061,0.02189999819,0.008751553677,0.006474421228
1.540299952,0.004095925149,0.02189999819,0.008094503604,0.00613589059
1.591399968,-0.000481342436,0.02920001745,0.006506512747,0.006022654247
1.649800003,0.01182419328,0.02920001745,0.006755821383,0.005552536741
1.700900018,0.00279730275,0.02189999819,0.007864672103,0.005200840067
1.752000034,0.001137453218,0.02920001745,0.006520146453,0.005108629607
1.810400009,0.003497354016,0.02919995785,0.005686607119,0.003925758773
1.876100004,-0.003842088101,0.03650003672,0.004970312012,0.002666591175
1.956400037,-0.006430374595,0.04379999638,0.004611603902,0.002075358104
2.029399991,0.006844664363,0.02919995785,0.005831721761,0.001782056784
2.080500007,0.01199805998,0.02190005779,0.007421823155,0.001621130865
2.131600022,-0.005228027864,0.02919995785,0.006566456221,0.001495226948
2.182700038,0.008266410957,0.02190005779,0.007988246322,0.001270448153
2.226500034,-0.006257221128,0.02189993858,0.008423941914,0.001113827156
2.270300031,0.01172341962,0.02190005779,0.008233815373,0.001059143656
2.328700066,-0.0008239237824,0.03649997711,0.004783535453,0.0009755083317
2.416300058,-0.002987439267,0.05110001564,0.003752254133,0.0008521876816

