SPEC_PATH,EXPOSURE,COUNT_RATE,COUNT_RATE_ERR,Lx_0.5_2.0,Lx_0.5_2.0-,Lx_0.5_2.0+,Lx_0.01_100.0,Lx_0.01_100.0-,Lx_0.01_100.0+
/mnt/ufs18/rs-033/mc2/OVI_groups/notebooks/lum_temp_rad_pipeline/chandra_spec/r2500_froztemp/12833A_obsid15378_grp.pi,19812.78516,0.01029575946,0.001067521142,0.05000038363,0.004836883190637215,0.00484692406053683,0.06862664646,0.006992462344588162,0.006497667833107904

