SPEC_PATH,EXPOSURE,COUNT_RATE,COUNT_RATE_ERR,Lx_0.5_2.0,Lx_0.5_2.0-,Lx_0.5_2.0+,Lx_0.01_100.0,Lx_0.01_100.0-,Lx_0.01_100.0+
/mnt/ufs18/rs-033/mc2/OVI_groups/notebooks/lum_temp_rad_pipeline/chandra_spec/r500/12833A_obsid15378_grp.pi,19812.78516,0.0147172667,0.001957315373,0.06583480178,0.006913506914220005,0.009309979697406991,0.1028189624,0.015388016560277221,0.01394691320670396

