X,Y,XERR,YERR,YMODEL
0.5839999914,0.00128393606,0.07300001383,0.001873074004,0.001723503063
0.7008000016,0.008154141569,0.04379999638,0.003006050473,0.003970310511
0.7883999944,0.01079913712,0.04379999638,0.00327475346,0.009388886758
0.8686999977,0.01439023262,0.03650000691,0.003829379106,0.01753936104
0.9343999922,0.01293877529,0.02919998765,0.004495177164,0.01789624596
1.014699966,0.007483125382,0.05109998584,0.002623517367,0.011397536
1.109599948,0.01107537727,0.04379999638,0.003080857483,0.008241563003
1.20449996,0.008078060302,0.05110001564,0.002667679791,0.008521754542
1.31400001,0.009180878047,0.0584000349,0.002342367534,0.007607349159
1.430800021,0.007480241664,0.0583999753,0.002467188135,0.005550924227
1.540300012,0.006169084248,0.05110001564,0.002648708714,0.004822607536
1.635200024,0.01056328427,0.04379999638,0.003278997333,0.004548599558
1.752000034,0.003115510294,0.07300001383,0.001876907496,0.003737229656
1.956400037,-0.000230113376,0.1313999891,0.001058265748,0.001667594226
2.168099999,0.00115252891,0.08029997349,0.001771559849,0.00101786024

