SPEC_PATH,EXPOSURE,COUNT_RATE,COUNT_RATE_ERR,Lx_0.5_2.0,Lx_0.5_2.0-,Lx_0.5_2.0+,Lx_0.01_100.0,Lx_0.01_100.0-,Lx_0.01_100.0+
/mnt/ufs18/rs-033/mc2/OVI_groups/notebooks/lum_temp_rad_pipeline/chandra_spec/12833A_obsid15378_grp.pi,19812.78516,0.02274010028,0.002172732414,0.1014377296,0.0069786116430912365,0.008055344143911227,0.1593990911,0.013353415697852221,0.021351598143139524

