X,Y,XERR,YERR,YMODEL
0.5182999969,0.2290545676,0.007300019264,0.05132008224,0.09068350955
0.5329000056,0.2272355172,0.007299989462,0.05608027375,0.09095224454
0.5474999845,0.08031660054,0.007299989462,0.04455367357,0.09140191048
0.5620999932,0.1040437697,0.007300019264,0.04830182019,0.09267922503
0.576700002,0.1350788434,0.007299989462,0.05859890502,0.09506014442
0.5912999809,0.2062480688,0.007299989462,0.05549055279,0.09848571325
0.6058999896,0.1788729954,0.007300019264,0.0552645753,0.102255649
0.6204999983,0.1952942646,0.007299989462,0.05147389186,0.1056405808
0.6351000071,0.1752194828,0.007300019264,0.05174775831,0.1084941711
0.6497000158,0.1642663939,0.007299989462,0.04741531871,0.110775679
0.6642999947,0.1259382465,0.007299989462,0.04235055268,0.1127545256
0.6861999929,0.05978572109,0.01460000873,0.03135497871,0.1155920083
0.7080999911,0.1168179842,0.007299989462,0.04744997398,0.1183632151
0.7226999998,0.1286778668,0.007300019264,0.04556107728,0.1202963633
0.7373000085,0.1907273553,0.007299989462,0.04668114405,0.1221858535
0.7518999875,0.1140778386,0.007299989462,0.04437612682,0.1240289671
0.7664999962,0.1405382262,0.007300019264,0.04359061687,0.1257191399
0.7811000049,0.1761268018,0.007299989462,0.04552517028,0.1272432598
0.8030000031,0.1537689668,0.01460000873,0.03054184145,0.1293452115
0.8249000013,0.1414521818,0.007299989462,0.04465695758,0.1313258624
0.8467999995,0.1163542776,0.01460000873,0.02743221611,0.1333373607
0.8686999977,0.2974913607,0.007299989462,0.05192572019,0.1353941293
0.8833000064,0.2463884177,0.007300019264,0.04819961789,0.1369125744
0.9052000046,0.0894368628,0.01459997892,0.02763240046,0.1394792609
0.9271000028,0.162438967,0.007300019264,0.04538747288,0.1424994619
0.9417000115,0.1469256948,0.007299989462,0.04312035444,0.1447395854
0.9562999904,0.1779467873,0.007299989462,0.03951349605,0.1471432529
0.9708999991,0.1870798422,0.007300019264,0.05002160139,0.1495550717
0.9855000079,0.1743000381,0.007299989462,0.04340931002,0.1518509497
1.000100017,0.2336146801,0.007300019264,0.04903863121,0.1539636114
1.022000015,0.1222881081,0.01459997892,0.02972307431,0.1561046402
1.043900013,0.177952839,0.007300019264,0.0475467728,0.1567177322
1.058499992,0.1505798371,0.00729995966,0.047283497,0.1557434886
1.08039999,0.09901680087,0.01460003853,0.0270730355,0.1519492219
1.109600008,0.09399699394,0.01459997892,0.02547679092,0.1440190284
1.131500006,0.1706458139,0.007300019264,0.03883310465,0.1371456072
1.153400004,0.07529300026,0.01459997892,0.02708832094,0.130838506
1.182599962,0.07574630209,0.01459997892,0.02413398693,0.1240340286
1.211799979,0.09947348994,0.01460003853,0.02750401199,0.1190996151
1.240999997,0.05977906492,0.01459997892,0.02516823112,0.1155441133
1.270200014,0.1355146465,0.01460003853,0.0262932552,0.1129156599
1.299400032,0.06068905768,0.01459997892,0.02248629956,0.1110545313
1.328599989,0.08578672443,0.01459997892,0.02739025456,0.1098228964
1.357800007,0.07072919127,0.01460003853,0.02595004604,0.1087611265
1.387000024,0.06798933442,0.01459997892,0.02307120907,0.1071080668
1.416199982,0.1127009876,0.01459997892,0.02375619119,0.1043008337
1.4454,0.08897641952,0.01460003853,0.0237733864,0.1003899454
1.474600017,0.06342920329,0.01459997892,0.02543154277,0.09588398567
1.503799975,0.09399699394,0.01459997892,0.02547679092,0.09124576025
1.532999992,0.05110850672,0.01460003853,0.02315650253,0.08671883192
1.56220001,0.06981270905,0.01459997892,0.0212489466,0.0825011422
1.591399968,0.06707595255,0.01459997892,0.02202810602,0.0787389054
1.620599985,0.1136139056,0.01460003853,0.02472640008,0.07557508031
1.649800003,0.06616257068,0.01459997892,0.02093308916,0.07306632594
1.67900002,0.08760635231,0.01460003853,0.02223982075,0.07117611249
1.708200037,0.03286141263,0.01459997892,0.02538621397,0.06975847443
1.737399995,0.0921736193,0.01459997892,0.02701536289,0.06865418556
1.766600013,0.0876097414,0.01460003853,0.02587387915,0.06765237963
1.79580003,0.04472182051,0.01459997892,0.02359288453,0.066371062
1.824999988,0.07437622929,0.01459997892,0.02262486409,0.06427203199
1.854200006,0.1286710886,0.01460003853,0.0262337548,0.06097503906
1.883400023,0.06205913048,0.01459997892,0.02400413543,0.05671062594
1.9199,0.02951004622,0.02189999819,0.01539265529,0.05107961135
1.963699996,0.03893927509,0.02189999819,0.01581663647,0.04507384533
2.007500052,0.04988840981,0.02190005779,0.01542583288,0.0395141416
2.04400003,0.078483379,0.01459991932,0.02342507379,0.03458242688
2.073199987,0.04563501607,0.01460003853,0.02456954425,0.03058764111
2.109699965,0.04319957618,0.02189993858,0.01785534679,0.02628732333
2.153499961,0.03498571596,0.02190005779,0.01642204322,0.02291574103
2.197299957,0.05901573427,0.02189993858,0.01784511476,0.0215025766
2.241099954,0.02099414085,0.02190005779,0.01597067207,0.02120479204
2.292199969,0.02532601222,0.02919995785,0.01132151018,0.02126402042
2.335999966,0.07939272723,0.01460003853,0.02051633435,0.02136676802
2.379799962,0.02395763397,0.02919995785,0.01168787934,0.02145859702
2.445500016,0.01478588077,0.03650009632,0.009001790297,0.0208679677

