X,Y,XERR,YERR,YMODEL
0.5693999827,0.02174173947,0.01460000873,0.0240651793,0.00109159121
0.6277999878,-0.03135880668,0.04379999638,0.01078724636,0.001378491296
0.7080999911,-0.0154371168,0.03650000691,0.01230020741,0.001987440214
0.7737999856,0.01316513762,0.02919998765,0.01264259971,0.003143139781
0.8321999907,-0.00685890538,0.02920001745,0.01291310686,0.004838002746
0.8833000064,0.02509764982,0.02189999819,0.01532668865,0.006447332333
0.9343999922,0.009749597706,0.02919998765,0.0126108707,0.007106607474
1.000099987,0.01363988524,0.03650000691,0.0105027945,0.005451757194
1.08039999,0.002102074363,0.04379999638,0.008519047604,0.002960660499
1.167999983,-0.002295580866,0.04379999638,0.008629402521,0.002060102301
1.255599976,-0.001391662603,0.04379999638,0.00841056879,0.002000974343
1.328599989,0.0124613407,0.02920001745,0.01192701202,0.001830278472
1.408900023,0.000758882473,0.05110001564,0.007227179862,0.00146758527
1.532999992,-0.002107376347,0.07299995422,0.005125920531,0.0009560516431
1.649800003,0.006030532079,0.04380005598,0.007928910736,0.0008244860321
1.737400055,-0.02138124544,0.04379999638,0.009731567117,0.0008762576424
1.832300007,-0.005468955587,0.05109995604,0.00774130682,0.0006231224182
1.949100018,0.004333149131,0.06570005417,0.005604824431,0.0003766444386
2.065900087,0.005437140592,0.05110001564,0.007072184381,0.0002299414224
2.160800099,-0.007753550793,0.04379999638,0.008802458232,0.0001680230265
2.27760005,0.00107356948,0.07299995422,0.004924568815,0.0001884221757
2.423599958,0.004984542384,0.07299995422,0.004770810652,0.0001310533308

