X,Y,XERR,YERR,YMODEL
0.5693999827,0.01964121774,0.01460000873,0.0243451836,0.002831415588
0.6277999878,-0.02349030444,0.04379999638,0.01048083407,0.00341235638
0.7080999911,-0.01071911758,0.03650000691,0.01214264076,0.004539014065
0.7737999856,0.01529582086,0.02919998765,0.01257636298,0.006723327191
0.8321999907,-0.003457397956,0.02920001745,0.01278982719,0.01017935142
0.8833000064,0.02836475295,0.02189999819,0.01516918602,0.01388731795
0.9343999922,0.01510688969,0.02919998765,0.01233519734,0.01616763527
1.000099987,0.01923462432,0.03650000691,0.01020755596,0.0135814595
1.08039999,0.006673031107,0.04379999638,0.008277949314,0.007964385083
1.167999983,0.00436556291,0.04379999638,0.008260375889,0.005355206539
1.255599976,0.002058094713,0.04379999638,0.008242764998,0.005040134921
1.328599989,0.02127355024,0.02920001745,0.01137688177,0.004753212826
1.408900023,0.001872041087,0.05110001564,0.007202716674,0.003929846892
1.532999992,0.0005804029059,0.07299995422,0.004988775439,0.002655670265
1.649800003,0.009693380962,0.04380005598,0.007721059239,0.002233680832
1.737400055,-0.01526806422,0.04379999638,0.009468332868,0.002204265504
1.832300007,-0.0008248020703,0.05109995604,0.007514206357,0.001662217979
1.949100018,0.008168506251,0.06570005417,0.005384987715,0.001078765898
2.065900087,0.006654672986,0.05110001564,0.00703351611,0.0006665431145
2.160800099,-0.004486447665,0.04379999638,0.008664968588,0.0004889580271
2.27760005,0.003852675876,0.07299995422,0.004769310883,0.0005112653386
2.423599958,0.005237157548,0.07299995422,0.004780267254,0.0003820840812

